order_id,products
3128057,33000 13032 31759
379162,23588 28371
1238084,10768 36389
1964690,25095 34335 23586 48679 43621 39275 21903 49111 6104
3095772,8193 47366 24852 29487 21938 15290 26209 35042 31981 39408 9076 10613 15860 4605 44799
1061904,38689 25832
323580,44632 22556 21709
2453042,46627 1188 10915 28985 46676 8277 4855 25852
207133,46979 24852 34969 35784 10957 4086
1385506,19660
2042255,27845
819810,27275 21267 17706 40516 37067 44622 13646 43352
2380246,47141 46650 10814 8518 24964 21903 18389 19446
2948373,11520 21376 6287 31007 12576 21288 41259 26620 4142 48559 43957 38198 29623 46909 13885 14143 15568 8277 41319 39924 13176
1829362,25132 2151 13176 29615
1163348,36865 3457 45066 43662 24852 16797 2086 31015 22825 8490 432 15290 1233 43735 5479 16617
3192613,22309 13866 34492 32573 1485 21333 41176 5083 46842
552517,44422 49075 23236 19802 31964 9076
3172579,37947 49235 11352 1646 22141 35977 17553 31915 29388 5876 15123 26915 16747 18286 18811 3484 11737
1591062,38563 24852 39394
2406966,30391 44359 34126 13176 27521 39877
1174518,46088
3105069,30233
1118088,28199 13870 39990 18523 20574 47766 48287 37029 35503 21683 36541 42701 41165 43221 38656 15649 29987 13605 34126 34128 6489 33120 48487 4472 45948 9597 6532 21903 35729 10132 14764 12732 18394 1511
3141746,41345 40198 1940 35221 17183 28593 30260 40763 47439 27344 9065 3819 31215
1254428,44632 7308 21137 35045 30489 38689 29993 13629 5450 8021 36695 20323 13176 24954 47531 32177 13249 39877 23029 10749
2540510,16797 45303 13176
284334,5769 5258 16283 37687 13424 41330 23288 8571
1937393,47626 21137 29103 23102 17471 34243 42565 9689 21607 13807 10749
1274786,25952 40002 47877 17316 32650 39726 33198 21137 24186
2232275,30233 17957 2611 47672 6740 38490 5212 47209 31343 38531 34448 2228 30391 29370 19660 46820 43249 22260 29447 2825 22298 22825 2876 27966 5450 13176 17830 23472 29124 45007 24561 48628
278831,13259 43352
2681132,20738 6184 5161 12341 43352 15200 13176
2382990,44632 20580 27750 32369 4210 18609 21709 48848 19678 33000 4853 22267 35121 28476 27966 34126 340 49510 16759 13176 24964 21903 18362
241932,29615 24852
147370,22650 39043 14996 9387 47282 16575 44233 28384 32553 36658 14147 19863 13733 10170 8637
1863409,47626 20114 24852 47766 44570 9387 30391 27966 26209 31717 2295 39928 10749
887704,47626 47766 44570 29487 5077 26209 39275
3205934,42394 21279 933 17704 18093 18253 3161 23909 37736 377 11899
2851553,40706 32691
1307080,42265 8424
2092229,46990 19348 8277 17948 17471
2590840,26209 20583 5262 21137 24852 30489 27966 12099 17794 2966 1463 43961
296070,196 39275 12341
978876,21903 7952 24852 28204 32433 2228 4920 41787 27104
2864719,39448 3172 7330 8424 13712 32747
1312288,46667 19057 38562 27845 27344 5876 27521
2862272,17027 39108 40174 21267 24852 45374
1861524,30233 18988 16953 44632 21137 4289 12020 24852 33122 16818 28092 24561 26620
921366,40709 3721 47626 24852 29993 34094 43961 24004 38341 22472 35406 17616 31717 47209 33129 6383 43504 49534
1667095,40723 24852 47766 22825 28204 13249 42450 42719 13176
1497053,24320 24852 33198 26576 14057 28521 13176 18811
741858,38533 34448 22035 24852 21267 4920 17352 22474 4210 24184
2677570,45066 47626 5134 21009 27156 2078 5161 18479 45106 47156 38456 27705 46138 46667 44632 21083 26209 41065 47209 31343 46206 39561 14992 21137 11408 40604 12456 37065 37067 30949 43768 30489 24857 22825 28986 27966 17224 49497 39275 13176 38777 25466 24964 44422 1940 22935 16797 5025 25513 21938 49075 15290 11710 44479 39877 45007 41950 8670 29675 39928 10749
902983,24852 44359 13646
1319659,21903 20113 24852 2732 39886 1240 9203
525221,26209 47626 49398 34969
1988476,23296 37766 21513 45066 33548 24852 2966 33791 19612 36253 35871 38456 4920 24253 23102 2639 46817 38113 41844 14971 44156 5374 42495
2296758,5782 34496 7644
2462778,5769
335360,24852 16254 46990
1778584,27714 46562 47402 45806 22362
2013335,27531 21903 35140 27336 45007 22260
1387785,34 33845 49235 10337 47209 21616 21137 26790 11945 4793 27845 30967 11520 1819 27966 39275 4472 13176 45447 21903 939 44008 26604
976341,36011 34358 28985 27966 31553 13249 13176 22395
2552674,44632
1003545,46979 47626 27086 9839
193738,3594 20877 31374 48144 27179 24235 23341 44475 28221 7751 21333 19691
784084,47877
155941,14346 46630 13385 26209 20114 4942 29553 3977 19863 29628 4034 5077
3067578,8803 30214 24135 21288 42282 9387 8048 31860 16797
1793317,23044 5134 23579 46107 39475 47672 8277 23644 26209 28309 4799 42701 16616 24852 40725 27951 3397 5463 18288 21903 1463
113243,30721 31235 32810 20561 44632 27316 31412 37052 20682 19155 9458 8475 3389 29553 48018 17341 31196
182774,47626 39475 47209 1140 44683 23230 19156 39216 28985 46906 27966 33731 39877 24024 27105 10749
2541421,21903 42265 12341 15541 13176
290031,35328 24852 27845 26209
2634124,24838 47626 47766 34969 42265
1344539,11520 27521 24964 30353 19348 47209 13176
2187072,260 45066 29965 34448 21137 47766 18465 32429 432 4920 39928 18362 46906 31557 46676 43735 47209 49517 30830 39279 13176 10108
3136834,21386 19660 26348
2194997,48679 35376 35887 49235 25199 21616 6799 8424 4357 20740 24852 8021 21405 41950 33279
50182,33198
841721,45 20114 32403 46327 260 24852 7969 38185 4920 33090 16797
1058735,13701 5640 34320 21137 49683 41109 5782 28835 31395 15399 23734 7736 14147 35909 48071 7631 44245 12249 18019 7400 42731 1006 49520 2797 33129 33651 44410 14715
1196255,2091 3628 2116 26201 7781 43182 30391 4793 4799 41665 41165 44765 19180 43249 5876 2295 37646 5922 44359 32611 21386 15290 38886
1186984,18465 45603 25138 30776 38490 19057 19677 5876 5450 38739 13176 21903 48559 27086 45007 39928
2388898,10957 40174 45007
445459,5785 28715 9814 7416 33151
2034722,37029 5077 27104 47209 10749
2731303,45066 22035 5194 7781 47209 18027 21137 37029 11512 13629 27966 17758 3957 43394 10132 27548
529222,44683 24852 38293 47766 34466 42557 27104
2046038,7147
1694622,49235
2513575,11777 17794 24964 27521 37646 21903 21137 22935 34590 30753 25890 22825 6962 37687 28985 28601 31683 43858 22227 6230 14678 14947 14696 47209 18410 39275 35951 4210 5876 46709 39928 14461
1777348,49508 37999
374354,21903 28199 1999 49235
1817883,36865 18689 35851 22290 47766 49174 28054 14870 12572 49191 45223 17579 46253 18606 2099 19382 38456 17224 5322 45645 15693 48726 44632 18523 47196 21469 7646 24799 13027 8555 18926 49520 20082 8056 24954 33787 24447
384225,46979 39275 21137 46676 44632
591937,1938 21137 1194 45099 32691 37836 13176
2801337,11777 1700 40997 15925 29509 26604 49144
377906,6184 10326
2686584,41488 46842 24852 287 34160 16797 39408
246797,21903 38293 4900 30635 30391 7493 14917 37067 18523 1511 13031 26604 38383 19057
210312,47626 21137 24852
2212939,40706 21903 24852 27325 27966 44359
2131839,47626 21137 47766 4799 27845 16083 31964 40174 24852 12614 24964 22935 432
1112018,6669 28204 5450 25197
1206556,21775 10017 22308 30391 35523 14660 45007 16759 13176
2649423,3599 10771 28204 8239 34358 26209 11408 12450 17579 27845 27344 39137 17652 28934 24852 6948 46906 11068 25949 37220 40310 36772 39408 4605
2130972,39108 47280 24852 4920 14874
1231127,11520 17794 21137 37011 22035 38164 21405 33572 46372 27966 16846 36695 47209 3957 38647 13176
2822792,48527 18339 47144 36691
2234117,33041 26477 15100
214899,28204 3634 12341 43086 24852 30489 18362
2932936,47626 33198 38456 46667
625643,28204 28745 9387 24852 4920 22888 39275 17789 47521 15290 39928
2818172,45190
2157831,35336 9759 24184 37067 19348 16797 20919 8153
2346790,25783
1340476,43352 39657 5161 9076 13176 45051
2369489,35102 49235 5339
3381270,11777 31766 25623 26668 17459 42562 8277 20574 12384 7781 21616 24184 21137 1215 36070 5876 28928 24841 7948 24850 42265 42309 8022 13176 21903 10132 22935 32156 12206 22451 33731 39877 459
3392001,43394 22035 3896 25146 27966 4812 11352 13176
2425685,28465 40001 9550
467820,31513 26165 1890 47866
856036,47626 4210 34358
2065957,17795 24852 5782 13733 37542 14897 22326 4920 41787 5077 21748
3104113,21137 22935 29594 38689 25890 37158 31915 19660 46584
2205913,47626 12817 37145 28083 7736 37119
87182,13870 40063 19084 23291 11009 24852 35628 39275 46584
1539981,28204 44156 5782 14493 4846 24852 22882 42372 5077 7131
2446842,5640 22025 24841 21137 38689 20899 162 26790 30257 46906 35003 1215 41793 27344 43352 39275 13176 43643
2424496,34270
919838,26209 23879 47626 18891 28204 27596 37141
1663577,38400 29061 13966 24852 23322 16797 14897 48205 2038
656120,27845
1487929,30720 9358 17313 21292 27839 21573 24135 7249 36051 43352 43739 8048 8571
3229618,21137 5876 41220 43789 10517 43295 3873 42828 49488 41844 8053 21405 18352 41950
1037584,36869 7054 24852 19370 6980
66160,27307 32177
1626990,44051 1111 6799 19863
177536,10761 10768 21526 26165 31288 45123 37971 37464 40545 47209 22124 35951 21616 17526 24184 43129 40571 28286 1158 21137 49300 26283 4799 21709 19156 35547 27355 11499 42736 15604 29941 2295 25340 24852 2326 37158 14651 4421 43352 22367 5479 18288 10621 16254 21903 35221 12693 21405 36772 15290 27086 11737 45535 31717 47087 33787
580078,11520 36865 4097 47626 28465 36550 33754 33000 31720 8309 13176
2845972,47144 49247 14947 32880 25225 34993 13496 1215 11512 15613 24830 31487 30489 42265 22832 28985 44359 33120 49519 16757 13176 32655 21903 18362 30142 45007 4562 32734 13807
2399437,14947 27845 12935 21709 26620
171606,47144 19660 22367 13292 39411
398922,24838
1551645,3298 36676 5764 49638 45544 37646 22260 19478 13176
1376736,12341 19660
148954,43352 196 15672
887454,40198 14999 2855 23339 32566 39928 27966 11512 35914 27104 27360 14947 13176
2696100,48130 12659 13176 31635 21783
2896849,24750
2639049,31759 13042
1866899,26790 13517 27913 17303 23015 29689
935984,4142 47766 27845 28928 6948 13176 24489 39877
1174345,40571 8061
2738745,39428 26384 24852 16797 11422 21925 47144 14897 4920 44475 9405 27104 26209
1793923,47890
492038,37489 11520 1408 43928 47079
1517669,47209 20113 21137 11520 19731 46906 13176 9623 27086
747784,47626 26648 20583 31847 6297 8859 19613 691 36550 42736 24320 24852 47912 35628 28985 34126 8021 360 365 3952 16759 13176 1935 16797 1463 18362 39877 24543
3096091,8852 48790 31382 28441 34217 13870 5422 26165 39861 45374 43973 15175 10957 20589
154734,48679 33846 30776 47766 7361 28373 30450
697810,39432 25133 43122 31915 27845 13176 42445 27608 41950
2568999,24852 38293 31915 4942
817722,25480 24852 24235 17615
1671854,16521 17429 47766 42265 2086 5428 34358 37687 35140 6218 22220 26209 29801 5876 13176
1318282,28204 12341 44632 6774 34448 30489 16759 13176 21903 432 46049 31720
1490962,13829 7559 46990 21927 30391 4799 5212 26209 35561 38383 756 14335
2424059,42265 37067 44275 13176
746561,11265 47626 20119 24253 24852 13083 8479 25396 10749 6475 40332 16797 16826 25544 45007 32727
658264,13176 5258 19660 42791
900699,49683 47766 12471 36070 8424 37646 13176 46462 17794 24964 21903 17366 28156
61739,29217
1484980,5120 36865 10 45066 14870 25 23579 28204 36913 39475 30776 5194 45645 46676 44632 14947 14447 4232 34448 15008 6348 21709 22227 24799 31477 24852 28465 35221 2966 22933 18841 16290 48559 33716 19894 39363 27086
2904611,13237 18534 39276 23288
403112,30391 24852 23322 10172 39408
279593,14437 27761 45723 26348 30975 24852 19734 37176 11076 19821 17316 449 35267 49605 27090 35289 12253
2022920,9839 4809 37067 48890 24838 41806 27086
1686672,47621 24852 47144 11182 432 29894 46802 37215 48104 36848 9076 20600
2918912,12341 7862
2184134,43352 20940 12341 38325 13176 8571 16797
3296566,36865 43295 29987 28465 13263 47209 21616
3391929,22035 48679 26209 14947 47209 35951 21137 5785 26790 46802 5876 11520 40706 24852 39194 25890 14652 26940 44359 13646 8021 14678 13702 21903 27104 39928
1333810,30371 38444 37164 34619 12261
136537,37067 10385 13176 33080 1529
3300694,40332 26386 43295 28842 26209 29299
523318,10962
2076932,17191 10957 49520 27985 26620 3389
2119748,40363 47209 13176
3168665,24852
2353549,11777 28199 12384 47766 13176 6532 13702 33731 13263 18918
154864,28872
924676,21903 35986 26165 9550
1563624,27521 6182 23986 47209 24810 6269
2069326,28756 20574 21616 25199 21137 28836 44201 42669 48356 35561 40706 24838 29453 24852 14126 27966 38739 33120 21903 31717 21999
986015,36838
2264798,4149 37449 4778 260 9477 41273 27966 13640 47457 13176 21927 10673 43961 21447 49633
1479446,47626 47766 11182 27966 27845 17878 26209 26604
2119874,10912 21174 45633 43086 36695 23543 13176 10749 36606 36735
2029805,44560 14870 40472 41009 16953 45633 32841 25681 44632 23644 22115 13928 9839 19057 21137 22676 47766 26790 30391 16070 6348 27344 41177 24838 48395 37158 9515 45869 28465 3896 6970 33104 34134 34137 39275 3952 3957 13176 6532 21903 1463 45007 4066 23029
1794614,24852 19505 48988 47209 8570
908966,33731 28392 8174 5876 21461 14874 46206
1110847,1408 45066 21137 24852 36258 31683 4942 36189 18531 36968 39928 25340
895256,45066 32139 39190 47144 9387 46260 15686 21709 49235 5612 39408
919144,13852 33619 35436
2754790,38400 45066 9741 21019 32285 47144 14399 49227 14927 49235 8800 45679 21115 1181 11945 39097 17615 36086 47357 32511 18181 36107 24852 44342 16185 14154 41290 41808 37766 40332 16797 2974 35234 31663 29628 43967 29640 4565 42460 41950
1602236,47626 33294 49175 21543 42585 32864 26209 7781 47209 18027 44142 9839 21616 19057 35968 21137 20114 47766 48802 26283 27845 37065 46313 40706 26940 13629 43352 39275 46969 24964 21903 22935 21938 6104 41950 31717 39928 34809
2805869,21137 13984 15649 45 4920 25670 35921 12756 24024 41950 47209 47866
1512068,40348 16349 37311
37553,24852 41373 5077 20955
760139,30233 5025 11461 5077 10070 13176
500520,27521 24099 44632 4210 26620
1867178,32267 24852 2966 28204 14901 47029 19156 26604
2660980,30620 41406 42585
2756557,3765 27845 44632 27625 13176
2455485,5128 40403 34047
3388280,36923 6750 21137 34969 21150 40723 42265 8555 21903 44949 432 15290
3030181,43086 27250 21137 45254 20186 2298 43295 19240 46906 27966 3397 13176 31635 39928
2994112,37892 33787 5535 33439 17317 40486 43961 48825 10172 15290 27966 44614 35914 33754 1503 27360 3688 17902 48370 13176 40571 43772 9213
985797,21903 47766 45007 26856
835813,20119 5785 432 34898 2010 22124 49520
2620215,21137 25272 4920 20440 35951 24954
111870,277 10300 8125 29388 35546 26730
416913,6656 30233 8277 18531 21137 17706 27966 13176 45946 32655 12196 17828 34270
915910,13338 36011 27325 27966 33782
3352742,49141
946966,40706 45200 3090 18499 20697
3287603,17794 47626 21267 24852 47766 38164 30489 12324 16185 28985 38890 5612 28156 4605
1080694,21903 42392 16797 10326 9434 9189 39275 13176
3053528,38400 37646 21903 30391 5818 44359 27730 26209 31717 38118 20842
1955025,45066 11210 24184 7035
2927637,37766 24852 23322 41787
1608038,42585
2703079,196 46061
2554883,40063 21137 1744 18146 33009 22326 38750 19322 21405 21938 35815
3147425,25256 42736
1838946,13575 38928 31651 6184 41787 37710 26348 45051
1603991,34969 27845 23025 13176
3282432,37520 54
770586,17163 24852 22935 15290 8174
1001151,5640 1700 36107 24852
2375320,16589 44632
1791494,24838 27845
1422308,40001 34050 36929 24852
458358,4097 49235 24184 21137 20114 42244 24838 43295 28985 27966 5479 34243
873183,34824 21903 47766 14870 42265 47900 18465 4781 21938 30391 27966 49086 27086 44632 26209 5876
273216,38928 32303 10326 33000 21288 21292 8048 13176 4473 21903 16797 17313 32689 5068
1290912,27845 9515 4989
2516210,17550 21903 17948 22828 33352 30169 39275
293569,27521 14594 10246 9477 47626 28941 49683 23322 5025 14890 1979 32189 3390 7615 24382 33996 33613 34126 30169 35042 31717 49383 26216 44142 15359
3412433,18835 17079 27979 7285
2924722,21292 25653 4920 27845 8803 30827 13176 8571
3251117,15872 35842 46979 14084 29574 21000 26255 21661 15136 22825 31915 3884 20532 24118 30391 28985 43068 20800 22465 34243 40516 36164 46535 5578 37067 22475 49232 45007 24058 6873 32352 27104 5728 41960 48745 39275 46188 39409 16882 15731 10874
694527,17207
1598186,40706 49683 24852 47766 16797 21288 39408 24954
1123410,4656 47672 28226 39491 6735 4697 30428 2275 29447 15269 5077
3321475,30489 18362 36929 27086 7503 44632 14947 36076
2899150,21903 12341 24184 13176
3246045,27705 43616 35951 21137 24838 48925 21903 45970 1962 5077
2322361,19057
2819319,24838 24852 47766 38694 48423 1710 30776 44230 44632 33120 28156
3027648,38412 2063 28570 12853 34243 32467 19677 47209
2681562,47626 21903 44310 47766 5785 10292 45007 14947 33000 19057 17915
821457,13966 24852 10275 31022 42431 10957 6128 20082 8180 4210
398065,6735
2122149,5514 21903 18465 39928 27966 19398 48859 39275 5876 42102 13176 15226
1145331,24954
3088404,46979 27945 46676 30169 12911 48370 2295 47231
1799509,1511
1559091,21137 16797 18523 5212 16254
1027930,30340 40332 24852 6166 20919 16185 39108 20561 1875 44632 11362 2668
2628499,24852 14999 18721 32566 27966 32331 12496 20463
1505591,1035 32655 21137 32293 39984 24125 27966 33754 31717 13166 43122
2167612,11777 34358 1090 5769 21137 27845 13517 11481 10518 17200 30011 6489 38772 13176 35199 21903 22935 31640 16797 17835 33198 7090 27086 45007 26604 5618
3059339,32655 13176 18105
559364,23570 49235
1966072,24852
2364840,47626 35951 28278 24184 21137 47766 34969 23543 33468 25340 24852 30489 16185 39275 26497 17794 24964 21903 22935 39877 5612
2127205,42265 17878
1256041,19660 21903 28985 27325
784990,7948 24852
1604816,14233 1194 36397 39275
2846760,47626 19478 4799 42972 2275 47209 9339 5373
1225902,8859
3036017,29223 6184 32403 26900 12341 4920
681637,11398 1560
257902,47630 34320 12341 27845 34530 42342
1900776,39301 14992 24852 44570 34466 28199 27845
1446740,32655 21137 22963 1337 10814 27966 48720 20186 19057 43122 13176 2298
